pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
Kepler-58 b,Transit,0,3,10.2184954,0.00015,-0.00015,0,,,,,,,,,,,,,1.39,,,1,Mass,0.248,,,0,,,,,1,1,0,1,19h45m26.08s,296.358649,+39d06m54.7s,39.115194,996.32,25.04,-25.04,0,996.32,25.04,-25.04,0,14.82,,0,Kepler-band,14.866,,0,6099,200,-200,0,,,,,1.13,0.53,-0.53,0,14/05/2014,Kepler
Kepler-58 c,Transit,0,3,15.5741568,0.00027,-0.00027,0,,,,,,,,,,,,,2.19,,,1,Mass,0.255,,,0,,,,,1,1,0,1,19h45m26.08s,296.358649,+39d06m54.7s,39.115194,996.32,25.04,-25.04,0,996.32,25.04,-25.04,0,14.82,,0,Kepler-band,14.866,,0,6099,200,-200,0,,,,,1.13,0.53,-0.53,0,14/05/2014,Kepler
Kepler-58 d,Transit,0,3,40.101371,0.000612,-0.000612,0,0.236,,,0,,,,,,,,,,,,,,0.262,0.125,-0.125,0,,,,,0,1,0,1,19h45m26.08s,296.358649,+39d06m54.7s,39.115194,996.32,25.04,-25.04,0,996.32,25.04,-25.04,0,14.82,,0,Kepler-band,14.866,,0,6099,200,-200,0,,,,,1.13,0.53,-0.53,0,14/05/2014,Kepler
Kepler-580 b,Transit,0,1,8.22241966,0.00000979,-0.00000979,0,,,,,,,,,,,,,,,,,,0.229,0.026,-0.012,0,,,,,0,1,0,1,18h53m59.96s,283.499815,+40d33m10.1s,40.552805,333,11.86,-14.38,0,326.94,2.58,-2.58,0,15,,0,Kepler-band,14.95,,0,4298,49.14,-38.09,0,0.67,0.03,-0.03,0,0.64,0.02,-0.02,0,10/05/2016,Kepler
Kepler-581 b,Transit,0,1,40.6069821,0.0001744,-0.0001744,0,,,,,,,,,,,,,,,,,,0.235,0.05,-0.026,0,,,,,0,1,0,1,19h41m43.87s,295.432782,+40d38m53.7s,40.648247,833,178.61,-97.73,0,717.99,13.92,-13.92,0,14.56,,0,Kepler-band,14.53,,0,5772,199.71,-191.78,0,1,0.08,-0.07,0,1,0.21,-0.11,0,10/05/2016,Kepler
Kepler-582 b,Transit,0,1,18.49235668,0.00002487,-0.00002487,0,,,,,,,,,,,,,,,,,,0.328,0.049,-0.03,0,,,,,0,1,0,1,19h50m00.88s,297.503687,+41d03m25.3s,41.057021,751,117.55,-77.05,0,624.05,9.23,-9.23,0,14.915,,0,Kepler-band,14.913,,0,5564,218.22,-211.72,0,0.93,0.07,-0.07,0,0.91,0.13,-0.08,0,10/05/2016,Kepler
Kepler-583 b,Transit,0,1,6.5100253,0.00001381,-0.00001381,0,,,,,,,,,,,,,,,,,,0.203,0.026,-0.013,0,,,,,0,1,0,1,18h48m26.72s,282.11133,+42d21m16.2s,42.354504,805,103.55,-53.2,0,889.44,13.73,-13.73,0,14.825,,0,Kepler-band,14.798,,0,5523,76.28,-106.08,0,0.94,0.04,-0.04,0,0.91,0.11,-0.06,0,10/05/2016,Kepler
Kepler-584 b,Transit,0,1,35.1810304,0.00009392,-0.00009392,0,,,,,,,,,,,,,,,,,,0.376,0.142,-0.05,0,,,,,0,1,0,1,19h12m55.34s,288.230593,+42d24m49.0s,42.413624,1445,531.63,-187.67,0,1953.89,84.67,-84.67,0,14.856,,0,Kepler-band,14.814,,0,6195,110.21,-104.28,0,1.17,0.15,-0.09,0,1.24,0.46,-0.15,0,10/05/2016,Kepler
Kepler-585 b,Transit,0,1,2.75235975,0.00000142,-0.00000142,0,,,,,,,,,,,,,,,,,,0.252,0.049,-0.024,0,,,,,0,1,0,1,19h06m06.84s,286.528499,+43d52m24.3s,43.873405,604,116.57,-43.82,0,595.22,5.69,-5.69,0,14.034,,0,Kepler-band,14.017,,0,5593,85.61,-77.08,0,0.96,0.06,-0.05,0,0.93,0.18,-0.06,0,10/05/2016,Kepler
Kepler-586 b,Transit,0,1,2.10472218,0.00000092,-0.00000092,0,,,,,,,,,,,,,,,,,,0.249,0.032,-0.018,0,,,,,0,1,0,1,19h32m13.73s,293.05722,+45d33m04.3s,45.551193,707,94.29,-55.41,0,707.79,10.73,-10.73,0,14.427,,0,Kepler-band,14.412,,0,5575,149.33,-103.88,0,0.94,0.05,-0.05,0,0.92,0.12,-0.07,0,10/05/2016,Kepler
Kepler-587 b,Transit,0,1,10.94027841,0.00002949,-0.00002949,0,,,,,,,,,,,,,,,,,,0.199,0.057,-0.015,0,,,,,0,1,0,1,19h14m40.97s,288.67069,+47d23m56.9s,47.399143,852,118.2,-66.23,0,806.12,12.4,-12.4,0,14.909,,0,Kepler-band,14.866,,0,5549,77.03,-70.06,0,0.92,0.04,-0.05,0,0.89,0.12,-0.06,0,10/05/2016,Kepler
Kepler-588 b,Transit,0,1,4.22162536,0.00000475,-0.00000475,0,,,,,,,,,,,,,,,,,,0.235,0.045,-0.02,0,,,,,0,1,0,1,18h57m01.73s,284.25721,+47d41m20.2s,47.688953,972,179.87,-87.14,0,1253,29.3,-29.3,0,14.708,,0,Kepler-band,14.681,,0,5835,73.84,-83.13,0,1.01,0.05,-0.07,0,1,0.19,-0.08,0,10/05/2016,Kepler
Kepler-589 b,Transit,0,1,16.54964934,0.00004571,-0.00004571,0,,,,,,,,,,,,,,,,,,0.203,0.016,-0.011,0,,,,,0,1,0,1,18h42m33.93s,280.641367,+47d45m07.0s,47.751954,643,46,-32.49,0,623.77,8.01,-8.01,0,14.68,,0,Kepler-band,14.661,,0,5296,61.13,-62.17,0,0.88,0.03,-0.04,0,0.83,0.06,-0.04,0,10/05/2016,Kepler
Kepler-59 b,Transit,0,2,11.8681707,0.00036,-0.00036,0,,,,,,,,,,,,,2.05,,,1,Mass,0.098,,,0,,,,,1,1,0,1,19h08m09.48s,287.039503,+46d38m24.5s,46.640129,1203.57,23.09,-23.09,0,1203.57,23.09,-23.09,0,14.307,,0,Kepler-band,14.279,,0,6074,,,0,1.04,,,0,0.94,,,0,14/05/2014,Kepler
Kepler-59 c,Transit,0,2,17.9801235,0.0003,-0.0003,0,,,,,,,,,,,,,1.37,,,1,Mass,0.177,,,0,,,,,1,1,0,1,19h08m09.48s,287.039503,+46d38m24.5s,46.640129,1203.57,23.09,-23.09,0,1203.57,23.09,-23.09,0,14.307,,0,Kepler-band,14.279,,0,6074,,,0,1.04,,,0,0.94,,,0,14/05/2014,Kepler
Kepler-590 b,Transit,0,1,5.85296257,0.00000474,-0.00000474,0,,,,,,,,,,,,,,,,,,0.359,0.097,-0.045,0,,,,,0,1,0,1,19h45m32.53s,296.385544,+48d14m00.4s,48.233448,986,262.25,-126.89,0,1482.26,36.16,-36.16,0,14.434,,0,Kepler-band,14.417,,0,6000,107.67,-147.47,0,1.1,0.09,-0.08,0,1.15,0.31,-0.14,0,10/05/2016,Kepler
Kepler-591 b,Transit,0,1,81.1694299,0.0003199,-0.0003199,0,,,,,,,,,,,,,,,,,,0.302,0.049,-0.022,0,,,,,1,1,0,1,19h04m05.77s,286.024025,+48d25m54.4s,48.43177,793,108.33,-56.9,0,803.26,11.54,-11.54,0,14.499,,0,Kepler-band,14.461,,0,5677,66.16,-71.43,0,0.97,0.04,-0.04,0,0.94,0.13,-0.06,0,10/05/2016,Kepler
Kepler-592 b,Transit,0,1,2.82019241,0.00000379,-0.00000379,0,,,,,,,,,,,,,,,,,,0.213,0.052,-0.022,0,,,,,0,1,0,1,19h03m09.76s,285.790685,+48d40m59.7s,48.683262,1034,251.64,-102.8,0,1192.7,26.45,-26.45,0,14.665,,0,Kepler-band,14.628,,0,5913,83.3,-74.23,0,1.04,0.06,-0.07,0,1.04,0.25,-0.1,0,10/05/2016,Kepler
Kepler-593 b,Transit,0,1,21.21708973,0.00005927,-0.00005927,0,,,,,,,,,,,,,,,,,,0.256,0.062,-0.026,0,,,,,0,1,0,1,19h39m48.35s,294.951451,+48d39m04.3s,48.651188,1016,240.48,-106.78,0,1001.74,17.37,-17.37,0,14.56,,0,Kepler-band,14.499,,0,5967,96.47,-113.06,0,1.08,0.08,-0.07,0,1.1,0.26,-0.11,0,10/05/2016,Kepler
