kepid,kepoi_name,kepler_name,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_model_snr,koi_smet,koi_smet_err1,koi_smet_err2
5444276,K07559.01,,0,,,0.6201,0.3426,-0.3945,0.0164,,,1.347,0.558,-0.558,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3115,0.2916,q1_q17_dr24_koi,13.1,-0.16,0.22,-0.32
5598645,K07560.01,,0,,,0.368,0.116,-0.368,0.016,,,1.894,0.394,-0.394,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1784,0.5397,q1_q17_dr25_koi,15,-0.14,0.15,-0.15
5696518,K07561.01,,,,,,,,,,,,,,,,,,,q1_q17_dr24_koi,,,,
5878506,K07562.01,,,,,,,,,,,,,,,,,,,q1_q17_dr24_koi,,,,
5908086,K07563.01,,0,,,0.773,0.065,-0.541,0.0261,,,1.293,0.55,-0.55,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3336,0.2633,q1_q17_dr25_koi,17.3,0.07,0.2,-0.35
6307243,K07564.01,,0,,,0.379,0.0921,-0.3789,1.4744,,,239.5,59.4,-59.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2877,0.2317,q1_q17_dr24_koi,12,0.07,0.14,-0.65
6350522,K07565.01,,0,,,0.4713,0.4989,-0.2757,1.0629,,,273,112,-112,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.0968,0.6419,q1_q17_dr24_koi,8.8,-0.16,0.32,-0.32
6385302,K07566.01,,,,,,,,,,,,,,,,,,,q1_q17_dr24_koi,,,,
6443274,K07567.01,,0,,,0.0082,0.4535,-0.0079,1.2285,,,348,105,-105,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.0954,0.6448,q1_q17_dr24_koi,11.3,-0.16,0.3,-0.34
6508734,K07568.01,,0,,,0.2596,0.1759,-0.2596,0.9212,,,223.5,83.9,-83.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3224,0.4064,q1_q17_dr24_koi,9,-0.1,0.1,-0.1
6527050,K07569.01,,,,,,,,,,,,,,,,,,,q1_q17_dr24_koi,,,,
5602588,K02369.03,,0,,,0.003,0.439,-0.003,0.0744,,,11.27,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2889,0.3511,q1_q17_dr25_koi,9.2,-0.12,0.25,-0.35
6590362,K07570.01,,0,,,0.083,0.372,-0.083,0.0137,,,5.64,2,-2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2916,0.3447,q1_q17_dr25_koi,14.9,-0.2,0.3,-0.3
6628740,K07571.01,,0,,,0.618,0.005,-0.525,0.0133,,,1.275,0.556,-0.556,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3023,0.3153,q1_q17_dr25_koi,27.9,-0.22,0.25,-0.3
6876575,K07572.01,,0,,,0.5939,0.0065,-0.4992,0.5548,,,32.5,13.2,-13.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.294,0.2267,q1_q17_dr24_koi,8.7,0.21,0.15,-0.14
7031126,K07573.01,,0,,,0.128,0.388,-0.128,0.0127,,,1.371,0.676,-0.676,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1768,0.5357,q1_q17_dr25_koi,14.3,-0.32,0.35,-0.25
7031208,K07574.01,,0,,,0.981,0.013,-0.564,0.0138,,,1.006,0.223,-0.223,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3032,0.3147,q1_q17_dr25_koi,33.3,-0.22,0.25,-0.3
7031742,K07575.01,,0,,,0.588,0.03,-0.488,0.0139,,,1.446,0.437,-0.437,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2844,0.3661,q1_q17_dr25_koi,16.5,0.07,0.25,-0.3
7032568,K07576.01,,0,,,0.467,0.495,-0.244,0.0133,,,1.529,0.517,-0.517,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3025,0.2923,q1_q17_dr25_koi,14.3,-0.72,0.3,-0.3
7032687,K07577.01,,0,,,0.593,0.024,-0.499,0.0133,,,1.214,0.364,-0.364,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3029,0.3026,q1_q17_dr25_koi,18.3,-0.5,0.3,-0.3
7115384,K07578.01,,0,,,0.9476,0.0072,-0.0119,0.0133,,,1.011,0.00615,-0.00615,Claret (2011 A&A 529 75) ATLAS LS,0,0,-0.0752,0.8869,q1_q17_dr24_koi,79.8,0.56,0.3,-0.3
7116282,K07579.01,,0,,,0.01,0.485,-0.01,0.0124,,,1.6832,0.0975,-0.0975,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2521,0.421,q1_q17_dr25_koi,12.8,-0.28,0.3,-0.3
7116859,K07580.01,,0,,,0.158,0.338,-0.158,0.0128,,,2.57,1.3,-1.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2787,0.3728,q1_q17_dr25_koi,2.4,-0.26,0.3,-0.3
7133286,K07581.01,,0,,,0.467,0.002,-0.002,0.1906,,,8.9746,0.0195,-0.0195,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.101,0.6443,q1_q17_dr25_koi,3567.5,-0.22,0.3,-0.3
7186259,K07582.01,,,,,,,,,,,,,,,,,,,q1_q17_dr24_koi,,,,
7214090,K07583.01,,0,,,0.367,0.103,-0.367,0.0134,,,3.125,0.777,-0.777,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2622,0.4035,q1_q17_dr25_koi,18.1,-0.04,0.3,-0.3
7281694,K07584.01,,0,,,0.155,0.341,-0.155,0.0133,,,2.081,0.804,-0.804,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1466,0.5849,q1_q17_dr25_koi,12.3,0.32,0.1,-0.3
7362450,K07585.01,,0,,,0.985,0.03,-0.692,0.0132,,,1.01,0.337,-0.337,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2427,0.4368,q1_q17_dr25_koi,28.8,-0.08,0.3,-0.25
8007262,K07586.01,,0,,,0.9526,0.043,-0.0227,0.0268,,,1.0391,0.0833,-0.0833,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3247,0.2816,q1_q17_dr24_koi,27.7,0.12,0.2,-0.36
8096395,K07587.01,,0,,,0.89,0.04,-0.619,0.9845,,,119.5,58.6,-58.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2916,0.3447,q1_q17_dr25_koi,29,-0.24,0.3,-0.3
8106973,K07588.01,,0,,,0.7777,0.0059,-0.0086,1.0862,,,129.87,1.5,-1.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2909,0.3485,q1_q17_dr24_koi,884.9,-0.38,0.3,-0.28
8168509,K07589.01,,0,,,0.9853,17.9,-0.0761,1.2215,,,54.1,26.5,-26.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3261,0.2539,q1_q17_dr24_koi,19,-0.16,0.26,-0.36
10397751,K02859.05,,0,,,0.816,0.157,-0.576,0.0532,,,10,4.6,-4.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2337,0.4535,q1_q17_dr25_koi,10.8,-0.68,0.3,-0.3
8258103,K07590.01,,0,,,0.4978,0.0045,-0.4839,0.0174,,,0.9888,0.0376,-0.0376,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2824,0.2577,q1_q17_dr24_koi,51.1,-0.24,0.31,-0.36
8297319,K07591.01,,0,,,0.1169,0.353,-0.1168,0.8367,,,187.5,37.3,-37.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1682,0.5469,q1_q17_dr24_koi,8.2,-0.32,0.34,-0.3
8423344,K07592.01,,0,,,0.2178,0.2988,-0.2177,0.8367,,,186.5,92.8,-92.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2779,0.4524,q1_q17_dr24_koi,10.4,0,0.1,-0.1
8444868,K07593.01,,0,,,0.5109,0.0605,-0.4295,0.344,,,49.4,20.4,-20.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3113,0.2914,q1_q17_dr24_koi,6.2,-0.18,0.24,-0.32
8579684,K07594.01,,0,,,0.9865,0.0014,-0.0017,0.0352,,,1.01072,0.00226,-0.00226,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3143,0.2868,q1_q17_dr24_koi,60.5,-0.08,0.26,-0.32
8649876,K07595.01,,0,,,1.151,0.222,-0.862,0.1011,,,1.237,0.615,-0.615,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.305,0.3201,q1_q17_dr25_koi,31,-0.04,0.3,-0.25
8682094,K07596.01,,,,,,,,,,,,,,,,,,,q1_q17_dr24_koi,,,,
8846809,K07597.01,,0,,,1.1716,0.0689,-0.0004,0.0205,,,1.173,0.202,-0.202,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2949,0.2831,q1_q17_dr24_koi,104.9,-0.08,0.29,-0.34
8868686,K07598.01,,0,,,0.988,0.037,-0.743,0.0523,,,1.076,0.537,-0.537,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3058,0.3071,q1_q17_dr25_koi,22.6,-0.32,0.3,-0.3
9025662,K07599.01,,0,,,63.9417,20.98,-59.32,0.8467,,,384,146,-146,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3017,0.3168,q1_q17_dr24_koi,11.2,-0.4,0.28,-0.3
8572936,K02459.01,,0,,,0.483,0.004,-0.004,0.1793,,,21.7779,0.0637,-0.0637,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2889,0.3511,q1_q17_dr25_koi,1969.5,-0.06,0.15,-0.15
9837578,K02937.01,,0,,,0.479,0.004,-0.005,0.1371,,,39.953,0.107,-0.107,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2521,0.421,q1_q17_dr25_koi,2236.7,-0.32,0.15,-0.1
7821010,K02938.01,,0,,,0.426,0.007,-0.007,0.1759,,,72.521,0.376,-0.376,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3119,0.2971,q1_q17_dr25_koi,1126.4,0,0.15,-0.15
5473556,K02939.01,,0,,,0.805,0.005,-0.007,0.0943,,,12.7111,0.0299,-0.0299,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2993,0.2989,q1_q17_dr25_koi,6395.7,-0.78,0.3,-0.3
6504534,K03152.01,,0,,,0.952,0.072,-0.038,0.1634,,,57.8867,0.0649,-0.0649,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1611,0.5575,q1_q17_dr25_koi,912.7,-0.08,0.3,-0.3
6307062,K03153.01,,0,,,0.273,0.004,-0.004,0.3317,,,125.269,0.297,-0.297,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2434,0.4341,q1_q17_dr25_koi,1886.6,-0.2,0.3,-0.3
5652983,K00371.02,,0,,,0.154,0.3001,-0.154,0.0983,,,10.817,0.733,-0.733,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1881,0.5238,q1_q17_dr24_koi,17.9,0.19,0.109,-0.109
9092897,K07600.01,,,,,,,,,,,,,,,,,,,q1_q17_dr24_koi,,,,
9246715,K07601.01,,0,,,0.797,0.005,-0.006,1.1975,,,46.539,0.115,-0.115,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1561,0.5684,q1_q17_dr25_koi,8248.4,-0.4,0.25,-0.25
9292130,K07602.01,,0,,,0.3185,0.1293,-0.3184,1.0887,,,161.6,56.5,-56.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3009,0.3218,q1_q17_dr24_koi,13,-0.2,0.3,-0.3
9541144,K07603.01,,0,,,0.7718,0.1991,-0.5277,0.0145,,,1.261,0.499,-0.499,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2423,0.4386,q1_q17_dr24_koi,7,-0.06,0.28,-0.32
8677057,K07903.01,,0,,,0.176,0.283,-0.176,0.0137,,,4.76,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.0722,0.674,q1_q17_dr25_koi,9.3,-0.06,0.3,-0.3
8702537,K07905.01,,0,,,0.309,0.145,-0.309,0.0721,,,10.59,2.6,-2.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2544,0.4173,q1_q17_dr25_koi,9.2,-0.34,0.35,-0.2
8757213,K07911.01,,0,,,0.329,0.132,-0.329,0.9857,,,175.8,85.7,-85.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3024,0.3288,q1_q17_dr25_koi,6.9,0.07,0.25,-0.3
8880003,K07914.01,,0,,,0.449,0.017,-0.448,0.0274,,,5.06,2.1,-2.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2787,0.3728,q1_q17_dr25_koi,7.7,-0.28,0.3,-0.3
8953296,K07916.01,,0,,,0.764,0.007,-0.007,0.0174,,,2.2294,0.0124,-0.0124,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3105,0.2893,q1_q17_dr25_koi,1751.1,-0.36,0.25,-0.3
8749844,K07909.01,,0,,,0.443,0.531,-0.243,1.4011,,,518,221,-221,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2934,0.2127,q1_q17_dr25_koi,9.3,0.07,0.15,-0.55
8962007,K07917.01,,0,,,0.189,0.296,-0.189,0.0233,,,4.72,1.3,-1.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2396,0.4415,q1_q17_dr25_koi,9.5,-0.06,0.3,-0.25
8703491,K07906.01,,0,,,0.042,0.428,-0.042,0.0151,,,6.24,1.2,-1.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2799,0.381,q1_q17_dr25_koi,77.8,0.28,0.15,-0.3
9043947,K07920.01,,0,,,0.497,0,-0.471,0.0219,,,3.53,1.6,-1.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2904,0.3534,q1_q17_dr25_koi,8.6,-0.04,0.3,-0.3
9079587,K07921.01,,0,,,0.934,0.031,-0.652,0.9432,,,99.2,48.6,-48.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2521,0.421,q1_q17_dr25_koi,15.9,-0.32,0.3,-0.3
8703506,K07907.01,,0,,,0.329,0.133,-0.329,0.971,,,914,309,-309,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2965,0.3342,q1_q17_dr25_koi,9.6,-0.34,0.3,-0.3
8590776,K07900.01,,0,,,0.332,0.124,-0.332,0.2009,,,123.2,34.7,-34.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2711,0.3858,q1_q17_dr25_koi,6.8,-0.22,0.3,-0.3
8761550,K07912.01,,0,,,0.768,0.007,-0.554,0.7521,,,349,174,-174,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2638,0.4046,q1_q17_dr25_koi,8.2,0.1,0.25,-0.25
8686761,K07904.01,,0,,,0.64,,,1.1289,,,131.986283,,,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2522,0.4219,q1_q17_dr25_koi,8.4,-0.18,0.35,-0.3
8873450,K07913.01,,0,,,0.717,0.229,-0.485,0.1456,,,29.8,11.9,-11.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.0656,0.6854,q1_q17_dr25_koi,13.6,0.14,0.25,-0.3
8880317,K07915.01,,0,,,0.042,0.416,-0.042,1.0393,,,253.7,88.6,-88.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3058,0.3071,q1_q17_dr25_koi,10.5,-0.34,0.3,-0.3
8750503,K07910.01,,0,,,0.052,0.4,-0.052,0.0916,,,13.78,5.2,-5.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1646,0.5508,q1_q17_dr25_koi,10.6,-0.2,0.3,-0.3
8639155,K07902.01,,0,,,0.46,0.001,-0.46,0.0161,,,5.02,1.7,-1.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3083,0.3144,q1_q17_dr25_koi,20.6,-0.04,0.3,-0.25
9021047,K07919.01,,0,,,0.935,0.01,-0.017,0.2015,,,24.21,5.8,-5.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3058,0.3071,q1_q17_dr25_koi,44.8,-0.3,0.25,-0.35
8587439,K07899.01,,0,,,0.342,0.126,-0.342,0.0745,,,51.1,22.6,-22.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2979,0.3238,q1_q17_dr25_koi,9.2,-0.66,0.3,-0.3
8712863,K07908.01,,0,,,0.558,0.396,-0.336,0.0156,,,1.751,0.6,-0.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3207,0.2585,q1_q17_dr25_koi,8.9,-0.44,0.35,-0.3
9079915,K07922.01,,0,,,0.664,0.105,-0.519,0.0183,,,5.64,2.8,-2.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3169,0.2751,q1_q17_dr25_koi,7.4,-0.06,0.25,-0.3
10208894,K08199.01,,0,,,0.956,0.004,-0.68,0.7889,,,43.9,21.7,-21.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.205,0.4963,q1_q17_dr25_koi,15.7,-0.44,0.2,-0.3
10214873,K08200.01,,0,,,0.626,,,0.064,,,19.706945,,,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2622,0.4035,q1_q17_dr25_koi,4.7,0,0.25,-0.3
10253977,K08201.01,,0,,,0.713,0.244,-0.494,0.9879,,,691,341,-341,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2075,0.49,q1_q17_dr25_koi,7.8,-0.2,0.3,-0.3
10268714,K08202.01,,0,,,0.646,0.049,-0.475,1.2591,,,135.8,55.2,-55.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3183,0.2705,q1_q17_dr25_koi,17,-0.28,0.25,-0.25
10281311,K08203.01,,0,,,0.029,,,0.7751,,,238.32073,,,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.302,0.319,q1_q17_dr25_koi,5,-0.1,0.25,-0.35
10341876,K08204.01,,0,,,0.777,0.175,-0.523,0.9186,,,81.9,35.2,-35.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2865,0.3556,q1_q17_dr25_koi,21.3,-0.44,0.3,-0.3
10351947,K08205.01,,0,,,0.896,0.066,-0.644,0.9622,,,108.4,51.5,-51.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1236,0.6196,q1_q17_dr25_koi,16.8,0.06,0.1,-0.15
10160922,K07990.01,,0,,,0.127,0.338,-0.127,0.3727,,,115.1,52,-52,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2787,0.3728,q1_q17_dr25_koi,8.4,-0.3,0.3,-0.3
10198225,K07991.01,,0,,,0.443,0.54,-0.248,0.1176,,,12,3.8,-3.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1713,0.5474,q1_q17_dr25_koi,12.4,-0.08,0.2,-0.3
10214341,K07992.01,,0,,,0.662,0.307,-0.452,0.8391,,,169,81.5,-81.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3071,0.2866,q1_q17_dr25_koi,8.7,-0.52,0.3,-0.35
10219288,K07993.01,,0,,,0.088,0.362,-0.088,0.0501,,,3.487,0.305,-0.305,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.0001,0.7857,q1_q17_dr25_koi,16.6,-0.36,0.3,-0.25
10226343,K07994.01,,0,,,1.098,0.189,-0.04,0.0161,,,1.127,0.288,-0.288,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3138,0.2998,q1_q17_dr25_koi,77.7,0.07,0.25,-0.3
10263598,K07995.01,,0,,,0.017,0.433,-0.017,0.7256,,,80.92,2,-2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1697,0.5559,q1_q17_dr25_koi,17,0.07,0.15,-0.45
10266860,K07996.01,,0,,,0.054,0.404,-0.054,0.0355,,,8.114,0.799,-0.799,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.311,0.2938,q1_q17_dr25_koi,9.7,-0.12,0.3,-0.25
4763020,K08097.01,,0,,,0.016,0.419,-0.016,1.0068,,,236,116,-116,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2946,0.3268,q1_q17_dr25_koi,8.7,-0.48,0.35,-0.2
5128966,K08098.01,,0,,,1.036,,,0.0123,,,1.477361,,,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2916,0.3447,q1_q17_dr25_koi,384.6,-0.22,0.3,-0.3
5288744,K08099.01,,0,,,0.093,,,0.9339,,,536.215768,,,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2946,0.3268,q1_q17_dr25_koi,3.1,-0.5,0.35,-0.25
5305225,K08100.01,,0,,,0.912,0.004,-0.64,0.8977,,,54.5,26.8,-26.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2676,0.3928,q1_q17_dr25_koi,13.7,-0.08,0.3,-0.3
5598216,K08101.01,,0,,,0.246,0.223,-0.246,0.9523,,,168.1,82.8,-82.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2865,0.3556,q1_q17_dr25_koi,10.3,-0.46,0.3,-0.25
5637036,K08102.01,,0,,,0.387,0.082,-0.387,0.8335,,,508,188,-188,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1778,0.5473,q1_q17_dr25_koi,9.8,0.07,0.15,-0.3
5647008,K08103.01,,0,,,1.274,0.064,-0.055,0.0161,,,1.384,0.175,-0.175,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2396,0.4415,q1_q17_dr25_koi,251.4,-0.12,0.3,-0.3
10385708,K08206.01,,0,,,0.391,0.066,-0.391,1.0008,,,160.6,15.5,-15.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2638,0.4046,q1_q17_dr25_koi,12.3,0.08,0.2,-0.15
10404545,K08207.01,,0,,,0.01,0.504,-0.01,0.8887,,,162.9,62.1,-62.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2175,0.4767,q1_q17_dr25_koi,16.4,-0.38,0.3,-0.3
10425070,K08208.01,,0,,,1.394,6.664,-0.159,0.976,,,177.4,86.7,-86.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2676,0.3928,q1_q17_dr25_koi,8.5,-0.1,0.3,-0.3
10425070,K08208.02,,0,,,0.629,0.045,-0.459,1.0311,,,134,60.5,-60.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2676,0.3928,q1_q17_dr25_koi,13.4,-0.1,0.3,-0.3
10461045,K08209.01,,0,,,0.444,0.02,-0.444,1.0967,,,220,109,-109,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3179,0.2687,q1_q17_dr25_koi,10.8,-0.36,0.25,-0.3
10493253,K08210.01,,0,,,0.324,0.139,-0.324,0.5005,,,180.5,83.4,-83.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1557,0.5667,q1_q17_dr25_koi,7,-0.5,0.3,-0.25
10515564,K08211.01,,0,,,0.133,0.333,-0.132,0.0565,,,9.63,3.7,-3.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2291,0.4603,q1_q17_dr25_koi,7.7,0.07,0.25,-0.25
10321927,K07997.01,,0,,,0.295,0.159,-0.295,0.8315,,,319.8,10.3,-10.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2175,0.4767,q1_q17_dr25_koi,8.5,-0.32,0.35,-0.3
10321972,K07998.01,,0,,,0.23,0.214,-0.23,0.4405,,,58.3,18.3,-18.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2665,0.398,q1_q17_dr25_koi,12.2,-0.42,0.3,-0.25
10322797,K07999.01,,0,,,0.627,0.056,-0.47,0.0244,,,2.17,0.774,-0.774,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.31,0.2931,q1_q17_dr25_koi,20.3,-0.2,0.25,-0.25
10331279,K08000.01,,0,,,0.817,0.024,-0.568,0.6861,,,54,26.1,-26.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2787,0.3728,q1_q17_dr25_koi,11.6,-0.38,0.3,-0.3
10338529,K08002.01,,0,,,0.663,0.284,-0.439,1.0052,,,174.3,83.3,-83.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3032,0.3147,q1_q17_dr25_koi,9.1,-0.18,0.3,-0.3
10340212,K08003.01,,0,,,0.457,0.028,-0.457,0.0085,,,1.564,0.779,-0.779,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.366,0.3573,q1_q17_dr25_koi,9.3,0,0,0
10383729,K08004.01,,0,,,0.747,0.013,-0.548,0.0165,,,1.917,0.676,-0.676,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2844,0.3661,q1_q17_dr25_koi,25.1,0.07,0.2,-0.35
5709226,K08104.01,,0,,,0.405,0.042,-0.405,0.8831,,,314,137,-137,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2711,0.3858,q1_q17_dr25_koi,8.4,-0.2,0.3,-0.3
5775090,K08105.01,,0,,,0.189,0.287,-0.189,0.9487,,,308,148,-148,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.0966,0.6414,q1_q17_dr25_koi,10,-0.46,0.3,-0.3
5791705,K08106.01,,0,,,0.11,0.356,-0.11,1.4863,,,509,181,-181,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.305,0.3201,q1_q17_dr25_koi,10.2,0,0.15,-0.15
5802205,K08107.01,,0,,,0.24,0.212,-0.24,1.4388,,,233.8,44,-44,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.303,0.3166,q1_q17_dr25_koi,15.1,-0.14,0.3,-0.3
5812648,K08108.01,,0,,,0.732,0.201,-0.493,0.8609,,,107.9,44.1,-44.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3038,0.292,q1_q17_dr25_koi,16.4,-0.52,0.35,-0.3
5858919,K08109.01,,0,,,0.95,0.008,-0.656,0.802,,,186.3,92.2,-92.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,-0.1198,0.9486,q1_q17_dr25_koi,8.4,0.08,0.2,-0.25
5872139,K08110.01,,0,,,0.405,0.055,-0.405,1.059,,,132.7,50.3,-50.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2844,0.3661,q1_q17_dr25_koi,13.7,0.07,0.25,-0.3
10519701,K08212.01,,0,,,1.165,6.891,-0.331,1.031,,,15.84,7.6,-7.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.291,0.3469,q1_q17_dr25_koi,19.1,-0.12,0.3,-0.25
10664150,K08213.01,,0,,,1.239,7.056,-0.341,1.0198,,,27.8,13.5,-13.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3058,0.3071,q1_q17_dr25_koi,20.5,-0.36,0.3,-0.3
10735575,K08214.01,,0,,,0.382,0.077,-0.382,0.0316,,,4.46,1.7,-1.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,-0.0114,0.7867,q1_q17_dr25_koi,8.9,-0.64,0.15,-0.15
10753394,K08215.01,,0,,,0.717,0.25,-0.497,0.7051,,,172.4,68.4,-68.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1496,0.5738,q1_q17_dr25_koi,10.8,-0.54,0.3,-0.3
10875937,K08216.01,,0,,,0.966,6.793,-0.293,0.854,,,30.3,14.7,-14.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1874,0.5237,q1_q17_dr25_koi,16.5,,,
10907307,K08217.01,,0,,,0.932,0.029,-0.642,0.8073,,,113.8,56.7,-56.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2979,0.3238,q1_q17_dr25_koi,15.3,-0.4,0.3,-0.3
